player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,age,dsle_,c_adj,exp,c_hist,pred,decomp_residual,std_dev,sample
"surratt, caleb",-0.27,0.0,,0.0,-0.57,-0.15,0.0,0.0,,0.0,-0.03,,-0.03,-0.14,-0.23,-0.01,0.02,0.0,0.0,0.07,-0.01,0.11,-0.04,0.0,-0.42,0.0,2.56,41.0
"taylor, nick",0.5,0.0,,0.0,0.72,0.05,0.0,,0.18,-0.01,,0.09,-0.01,0.39,-0.02,-0.02,-0.02,-0.04,0.0,-0.08,0.08,-0.0,-0.04,0.0,0.56,0.0,2.75,63.0
"theegala, sahith",0.45,0.0,,0.0,0.74,0.14,0.0,0.04,,-0.02,0.08,,0.06,0.21,0.01,0.01,0.0,0.01,-0.0,0.04,0.07,-0.03,-0.04,0.0,0.59,0.0,2.96,67.0
"thomas, justin",1.41,0.0,,0.0,1.43,0.0,0.0,,0.46,-0.01,,0.1,-0.01,0.66,0.2,-0.01,0.1,-0.12,-0.0,-0.01,-0.01,0.09,-0.02,0.0,1.41,0.0,3.2,39.0
"thompson, davis",0.38,0.0,,0.0,0.59,0.1,0.0,0.03,,-0.01,0.06,,0.01,0.14,0.04,0.01,0.01,-0.02,-0.0,0.05,0.07,0.01,-0.04,0.0,0.49,0.0,2.38,46.0
"tibbits, spencer",-3.53,0.0,,0.0,-3.53,0.0,0.0,,,,,,,,,,,0.0,0.0,,-0.0,-0.06,-0.04,0.0,-3.53,0.0,2.3,0.0
"tosti, alejandro",-0.74,0.0,,0.0,-0.91,-0.08,0.0,0.02,,0.04,-0.24,,-0.11,-0.52,-0.08,0.02,0.07,-0.0,0.0,0.03,0.07,-0.01,-0.04,0.0,-0.83,0.0,2.66,32.0
"uihlein, peter",-0.98,0.0,,0.0,-1.2,-0.11,0.0,0.02,,0.02,-0.13,,-0.04,-0.41,-0.14,-0.02,-0.17,0.0,0.0,-0.05,-0.01,-0.04,-0.01,0.0,-1.09,0.0,2.86,37.0
"van paris, jackson",-1.63,0.0,,0.0,-1.5,0.07,0.0,-0.01,,0.03,-0.2,,-0.07,-0.67,-0.37,0.04,-0.21,0.0,0.0,0.03,-0.03,-0.13,-0.04,0.0,-1.56,0.0,3.19,31.0
"woodland, gary",1.02,0.0,,0.0,0.85,0.0,0.0,,0.35,-0.01,,0.05,-0.01,0.44,0.09,-0.01,0.18,-0.0,-0.0,-0.15,-0.01,0.13,-0.02,0.0,1.02,0.0,2.86,51.0
"wu, brandon",-1.63,0.0,,0.0,-1.42,0.1,0.0,0.01,,0.04,-0.28,,-0.1,-0.68,-0.25,0.04,-0.21,-0.02,0.0,0.03,-0.01,-0.18,-0.04,0.0,-1.52,0.0,3.01,33.0
"wu, dylan",-0.5,0.0,,0.0,-0.38,0.06,0.0,0.01,,0.01,-0.1,,-0.03,-0.3,-0.08,0.01,-0.06,0.01,0.0,0.03,0.07,-0.03,-0.04,0.0,-0.44,0.0,2.3,37.0
"yellamaraju, sudarshan",0.61,0.0,,0.0,0.56,-0.01,0.0,0.01,,-0.03,0.06,,0.05,0.12,0.17,0.0,0.09,-0.01,0.0,0.06,0.07,0.06,-0.04,0.0,0.6,0.0,2.5,60.0
"young, cameron",1.77,0.0,,0.0,1.9,0.0,0.0,,0.35,-0.03,,0.18,-0.04,0.96,0.05,-0.0,0.11,0.08,0.0,0.04,-0.01,0.13,-0.04,0.0,1.77,0.0,2.72,49.0
"yuan, carl",-0.9,0.0,,0.0,-0.92,-0.01,0.0,0.01,,0.02,-0.2,,-0.05,-0.46,-0.0,0.04,-0.21,0.0,0.0,0.03,-0.01,-0.03,-0.04,0.0,-0.91,0.0,2.43,23.0
