player_name,pred_base,boost,override,override_adj,dg_pred,dg_adj,sheet_boost,max,max_50,lt_form,int_form,sg_6m,sma_6m,skill,sg_adj,putting,driving,majors,links,age,dsle_,c_adj,exp,c_hist,pred,decomp_residual,std_dev,sample
"peterson, paul",-0.38,0.0,,0.0,-0.25,0.06,0.0,-0.01,,0.01,-0.08,,-0.02,-0.13,0.0,0.0,-0.09,0.0,0.0,-0.06,0.01,0.02,-0.04,0.0,-0.32,0.0,2.57,35.0
"phillips, chandler",-0.44,0.0,,0.0,-0.55,-0.06,0.0,0.01,,0.01,-0.1,,-0.05,-0.24,-0.16,0.0,-0.01,0.0,0.0,0.03,0.01,-0.01,-0.0,0.07,-0.5,0.0,3.02,35.0
"poston, j.t.",0.73,0.0,,0.0,0.69,-0.01,0.0,,0.23,-0.01,,0.06,-0.01,0.31,0.04,0.01,0.03,-0.0,0.0,-0.0,-0.08,0.05,0.14,-0.05,0.72,0.0,2.78,41.0
"power, seamus",-0.04,0.0,,0.0,0.08,0.06,0.0,0.03,,-0.01,0.0,,0.01,-0.0,0.03,-0.0,-0.01,0.0,-0.0,-0.08,0.04,-0.02,0.0,-0.04,0.02,0.0,2.6,39.0
"putnam, andrew",0.52,0.0,,0.0,0.85,0.08,0.0,,0.19,-0.01,,0.03,-0.01,0.32,0.06,-0.02,-0.08,0.0,0.0,-0.07,-0.05,-0.03,0.12,0.06,0.61,0.0,2.3,45.0
"ramey, chad",0.14,0.0,,0.0,0.12,-0.01,0.0,0.02,,-0.0,0.01,,0.0,0.01,-0.07,-0.0,0.01,-0.0,0.0,-0.01,0.04,0.02,0.03,0.08,0.13,0.0,2.53,45.0
"riley, davis",-1.04,0.0,,0.0,-0.96,0.04,0.0,0.02,,0.03,-0.22,,-0.08,-0.61,-0.3,0.01,-0.17,-0.0,-0.0,0.03,0.01,-0.06,0.03,0.25,-1.0,0.0,3.2,37.0
"rodgers, patrick",0.35,0.0,,0.0,0.28,-0.03,0.0,0.02,,-0.01,0.03,,0.03,0.1,-0.01,-0.01,-0.01,-0.0,-0.0,-0.01,0.04,-0.01,0.11,0.09,0.32,0.0,2.67,59.0
"roy, kevin",0.05,0.0,,0.0,0.05,0.0,0.0,0.02,,-0.01,0.04,,0.02,0.12,-0.09,-0.0,-0.01,0.0,0.0,-0.04,0.01,-0.02,-0.01,0.02,0.05,0.0,2.74,40.0
"rozo, marcelo",-1.01,0.0,,0.0,-1.02,-0.0,0.0,-0.02,,0.04,-0.23,,-0.08,-0.53,-0.16,0.03,-0.04,0.0,0.0,-0.04,0.01,0.03,-0.04,0.0,-1.02,0.0,2.3,28.0
"ryder, sam",0.07,0.0,,0.0,0.05,-0.01,0.0,0.02,,0.0,-0.01,,0.01,0.05,0.09,-0.0,-0.0,-0.0,0.0,-0.04,0.04,0.06,0.04,-0.18,0.06,0.0,2.45,33.0
"saddier, adrien",-0.27,0.0,,0.0,-0.13,0.07,0.0,0.01,,0.02,-0.06,,-0.03,-0.19,-0.09,0.01,0.04,-0.0,-0.0,-0.01,0.04,0.02,-0.04,0.0,-0.2,0.0,2.78,37.0
"schenk, adam",-0.98,0.0,,0.0,-0.8,0.09,0.0,0.02,,0.03,-0.17,,-0.1,-0.44,-0.24,0.01,-0.02,-0.0,-0.0,-0.02,0.01,-0.03,0.08,-0.12,-0.89,0.0,3.2,40.0
"shipley, neal",-0.03,0.0,,0.0,-0.36,-0.17,0.0,0.02,,0.01,-0.08,,-0.06,-0.18,0.0,0.0,0.12,0.0,0.0,0.06,0.04,0.07,-0.02,-0.01,-0.19,0.0,2.36,30.0
"simpson, webb",-0.22,0.0,,0.0,-0.18,0.02,0.0,0.06,,-0.0,-0.01,,-0.01,-0.04,0.04,-0.01,-0.06,0.0,0.0,-0.1,-0.13,-0.05,0.07,0.03,-0.2,0.0,2.7,18.0
"skinns, david",-0.52,0.0,,0.0,-0.55,-0.01,0.0,-0.0,,0.01,-0.1,,-0.03,-0.17,-0.01,-0.01,0.01,0.0,0.0,-0.16,0.01,-0.01,-0.02,-0.04,-0.54,0.0,2.48,30.0
"smalley, alex",0.8,0.0,,0.0,1.06,0.07,0.0,,0.11,-0.01,,0.05,-0.02,0.48,0.2,-0.03,0.03,0.0,0.0,0.03,-0.05,0.0,0.03,-0.03,0.87,0.0,2.53,51.0
"smith, jordan",0.24,0.0,,0.0,0.32,0.04,0.0,0.02,,-0.01,0.08,,0.02,0.15,-0.1,0.02,0.05,0.0,0.0,-0.01,0.04,0.02,-0.04,0.0,0.28,0.0,2.38,49.0
"smotherman, austin",0.27,0.0,,0.0,0.14,-0.06,0.0,0.01,,-0.0,0.02,,0.03,0.04,0.03,-0.0,0.04,-0.0,0.0,0.01,-0.07,0.07,0.03,0.06,0.2,0.0,3.2,41.0
"snedeker, brandt",-0.01,0.0,,0.0,0.02,0.02,0.0,0.03,,-0.01,-0.03,,0.01,0.02,0.12,-0.01,-0.08,-0.0,0.0,-0.18,-0.07,0.0,0.1,0.08,0.0,0.0,2.72,24.0
